"x"
12.0154394128312
14.6387853527403
18.6290499171554
18.9627202655027
20.3764897969149
18.6528337731676
20.0259236947087
20.7227012769426
17.5426387361352
17.1179746372198
17.1091912935082
13.9657432474333
12.9597165083925
9.04869028600745
7.05325560984748
6.72059497164789
4.52895730302161
3.01460034103315
3.04237970305017
4.83115219449562
6.16751271093536
6.62804902236333
9.6512602976004
11.3937016305252
15.9268103757774
18.2508051744097
21.1236789375411
23.8649917835661
25.2368446991803
28.0317553512813
