"x"
3.18612227801646
7.38723004995895
11.6569449091888
15.9294108867012
18.7621317757658
25.430110853185
26.7615266157363
31.1003559581049
35.3051811349149
37.9157099918915
39.142130024276
44.8028731222055
49.1217499218884
49.1855297869656
51.6053795106171
58.1491787735347
60.4424165130495
59.9827683937376
63.7105919189194
66.7474991800591
67.963885554567
70.7797682563987
72.1854442195879
76.6894340193687
77.4819639160814
82.4642453704642
82.8097266208894
84.9184924406994
85.3439952853701
88.1349811936428
