"x"
5.04480701687183
9.83026392726049
10.4527820194879
13.7270543216279
19.1850269240277
21.427997550392
26.3887006833432
30.6945981879006
33.8687897493063
37.1043804370682
40.3372576357255
44.0658628319298
48.1116214674602
50.8532076055577
52.2581243849228
56.3789847215513
58.210600658437
61.9680309784368
62.2160011310233
64.3377436518192
69.4534530761332
69.9919674475204
71.9222483856927
74.7142538299769
98.9642946322658
99.8937273778538
100.111768528568
102.762727089985
104.079869650236
107.945223933575
